nu_notific;nome;sexo;data_nasc;idade;cpf;nome_mae
14319546;Eduarda Dias Ribeiro;feminino;1996-11-16;25;224.008.512-63;Nilda Saraiva
14320624;Rafaela Oliveira Santos;feminino;1989-05-02;33;559.763.638-30;Michele de Lourdes Silva
14323349;Cauã Azevedo Castro;masculino;1966-06-23;56;795.756.409-77;Rachel Neris
14324278;Kauê Fernandes Barbosa;masculino;1987-11-27;34;693.232.777-54;Cristine Fernandes Barbosa
14326635;Vinicius Barros Rodrigues;masculino;2000-10-23;21;989.713.312-75;Emely Barros Rodrigues
14328426;Gabrielly Alves Lima;feminino;1938-08-28;83;842.071.432-11;Tainara Alves Lima
14329043;Vitoria Rodrigues Sousa;feminino;1993-12-09;28;114.932.018-40;Evelen Rodrigues Sousa
14330569;Diego Araujo Barros;masculino;1973-04-11;49;266.400.266-00;Monalisa Nazario
14333590;Melissa Martins Costa;feminino;1988-06-06;34;231.671.636-90;Tassia Martins Costa
14335894;Gabrielly Barbosa Dias;feminino;2000-12-19;21;726.132.002-19;Dagmar Barbosa Dias
14335898;Caio Ribeiro Correia;masculino;1941-11-03;80;967.885.649-22;Lucidalva Ribeiro Correia
14337253;Carolina Costa Sousa;feminino;1939-09-28;82;622.123.439-57;Mirele Costa Sousa
14340851;Mateus Araujo Ferreira;masculino;1947-12-07;74;204.784.416-90;Naiane Araujo Ferreira
14342154;Yasmin Santos Rocha;feminino;1963-11-25;58;181.520.097-92;Lucinete Darc
14344243;Rodrigo Lima Fernandes;masculino;1955-01-29;67;491.145.113-04;Nilva Paz
14347765;Sofia Sousa Melo;feminino;1957-04-18;65;324.501.089-39;Beatriz Sousa Melo
14348362;Emilly Melo Sousa;feminino;1948-06-15;74;893.655.053-56;Elma de Andrade
14350072;Vitória Barros Cavalcanti;feminino;1947-12-31;74;206.129.276-36;Diana Barros Cavalcanti
14350176;Carolina Azevedo Costa;feminino;1951-01-15;71;864.161.605-52;Lucileia Azevedo Costa
14350706;Kaua Cardoso Araujo;masculino;1983-09-22;38;100.275.472-05;Irineia Cardoso Araujo
14353166;Matilde Carvalho Sousa;feminino;1949-10-10;72;642.073.099-69;Danieli Carvalho Sousa
14358463;Antônio Barbosa Barros;masculino;1971-05-07;51;804.663.986-97;Renata Barbosa Barros
14358806;Nicolash Oliveira Cavalcanti;masculino;1943-12-06;78;780.311.394-07;Maiane de Holanda
14359623;Mariana Dias Rocha;feminino;1941-10-24;80;428.998.384-74;Joelia Dias Rocha
14361362;Júlia Rocha Souza;feminino;1951-10-15;70;725.843.349-09;Brigida Rocha Souza
14362918;Julian Castro Gomes;masculino;2003-02-28;19;619.181.556-58;Jani Castro Gomes
14364142;Rebeca Carvalho Goncalves;feminino;1944-07-10;78;520.847.449-20;Valdeci Pio
14366319;Anna Goncalves Rocha;feminino;1948-09-18;73;871.159.032-71;Natasha Goncalves Rocha
14374792;Brenda Souza Cardoso;feminino;1994-04-25;28;670.915.836-55;Kenia Souza Cardoso
14377239;Vitória Costa Melo;feminino;2001-06-21;21;522.966.951-91;Shaiane Godinho
14378854;Carla Braga Silva;feminino;1948-02-28;74;293.803.331-10;Valdemira Moaraes Silva
14379625;Tiago Rodrigues Souza;masculino;1961-06-04;61;116.537.247-90;Edijane Rodrigues Souza
14381860;Diogo Carvalho Carvalho;masculino;1963-12-04;58;322.521.418-32;Rosani Cirino
14382701;Luana Araujo Melo;feminino;1961-12-31;60;788.229.131-59;Andriele Clemente
14384039;Beatriz Correia Correia;feminino;1988-06-17;34;897.899.823-21;Janaina Correia Correia
14384392;Gabriela Alves Cavalcanti;feminino;1975-12-18;46;105.394.866-20;Samantha Alves Cavalcanti
14385098;Beatriz Correia Dias;feminino;1975-07-07;47;591.170.331-95;Itamara Correia Dias
14385221;Marisa Azevedo Pinto;feminino;1966-02-20;56;436.119.480-71;Edineide Azevedo Pinto
14386014;Isabella Carvalho Sousa;feminino;1947-04-05;75;212.831.664-29;Railda Carvalho Sousa
14388159;Giovanna Correia Pereira;feminino;1989-04-28;33;454.635.085-69;Doroti Correia Pereira
14390526;Gabriel Oliveira Barros;masculino;1989-03-11;33;931.448.105-09;Francineide Oliveira Barros
14399150;Thais de Oliveira Azevedo;feminino;1986-09-23;35;854.706.842-29;Elidia de Oliveira Azevedo
14401736;Julia Costa Goncalves;feminino;1995-08-16;26;348.660.395-74;Joselma Costa Goncalves
14403102;Beatrice Gomes Ribeiro;feminino;1969-01-23;53;418.799.517-03;Vitalina Gomes Ribeiro
14407313;Julia Souza Sousa;feminino;1960-11-24;61;857.371.554-55;Ianca Souza Sousa
14408459;Carolina Lima Silva;feminino;1947-07-09;75;248.754.080-05;Zumira Prestes
14411049;Vitór Goncalves Pinto;masculino;1977-05-06;45;355.985.193-99;Sirleide Gonzaga
14413108;Victor Silva Silva;masculino;1942-11-30;79;844.828.166-71;Mariza de Paiva
14414109;Douglas Silva Pinto;masculino;1990-04-14;32;939.413.035-70;Taila Silva Pinto
14416066;Antônio Pinto Araujo;masculino;1971-01-15;51;200.275.530-27;Patricia Alvarenga
14417601;Guilherme Silva Fernandes;masculino;1967-08-08;55;740.338.664-77;Adriene Silva Fernandes
14419336;Yasmin Pereira Lima;feminino;1961-02-08;61;311.417.306-34;Valdenir Pereira Lima
14419904;Matilde Oliveira Martins;feminino;2002-02-11;20;666.580.430-51;Emile Cavalcante
14420138;Kaua Cardoso Correia;masculino;1958-09-17;63;753.752.031-38;Poliane Cardoso Correia
14421869;Larissa Cardoso Costa;feminino;1982-10-10;39;353.385.340-37;Anatalia Cardoso Costa
14424020;Danilo Pinto Rodrigues;masculino;1945-02-18;77;764.527.312-70;Cleidiane Pinto Rodrigues
14424416;Estevan Rodrigues Goncalves;masculino;1972-08-22;49;821.834.010-60;Poliane Rodrigues Goncalves
14426460;Gabriela Correia Cavalcanti;feminino;1981-06-12;41;510.997.435-75;Giselda Correia Cavalcanti
14432838;Kai Araujo Cavalcanti;masculino;1960-02-27;62;413.823.559-04;Micheli Araujo Cavalcanti
14435446;Eduarda Dias Rodrigues;feminino;1987-09-11;34;869.987.318-25;Carmen Dias Rodrigues
14437555;Leonor Lima Santos;feminino;1950-08-04;72;310.243.677-38;Vivian Lima Santos
14437837;Júlia Cunha Cardoso;feminino;1959-11-14;62;326.799.510-85;Cassiana Pacheco
14438698;Gabrielly Rocha Santos;feminino;1953-08-13;68;707.229.851-77;Marceli Rocha Santos
14440201;Leonor Cavalcanti Lima;feminino;1941-10-14;80;994.362.367-51;Kamilla Cavalcanti Lima
14441263;Felipe Fernandes Goncalves;masculino;1969-07-15;53;755.064.894-80;Generosa Fernandes Goncalves
14444704;Fábio Pereira Barbosa;masculino;1983-05-31;39;915.426.749-80;Itamara Pereira Barbosa
14445567;Davi Ferreira Lima;masculino;1942-09-30;79;706.600.712-31;Miguelina Ferreira Lima
14446711;Fábio Pinto Ribeiro;masculino;1952-08-15;69;266.874.920-47;Ruti Pinto Ribeiro
14447524;Anna Santos Castro;feminino;1943-04-12;79;954.196.910-00;Thais Santos Castro
14452605;Leonardo Costa Cardoso;masculino;1973-11-07;48;103.578.348-79;Andreia Costa Cardoso
14453940;Matheus Carvalho Almeida;masculino;1947-07-28;75;839.666.676-81;Claudia Carvalho Almeida
14456335;Victor Oliveira Gomes;masculino;1972-06-11;50;411.202.006-60;Katiele Oliveira Gomes
14458696;Guilherme Pinto Cardoso;masculino;1976-04-29;46;671.371.241-00;Lucidalva Pinto Cardoso
14466508;Nicolas Cunha Cardoso;masculino;1978-06-25;44;395.036.513-36;Tais de Lacerda
14468848;Julia Souza Barbosa;feminino;1976-05-18;46;938.364.536-90;Carlinda Souza Barbosa
14472273;Tiago Barros Ferreira;masculino;1946-02-17;76;197.893.804-70;Stefany Barros Ferreira
14475149;Gabriel Martins Souza;masculino;1961-10-01;60;202.067.739-35;Edileide Martins Souza
14479645;Tomás Goncalves Gomes;masculino;1954-01-24;68;205.159.111-35;Jocelaine Viana
14483250;Mariana Souza Alves;feminino;1965-07-21;57;730.512.378-17;Evelim Souza Alves
14483791;Matheus Ferreira Rocha;masculino;1945-08-06;77;602.667.474-85;Gilvania Ferreira Rocha
14487426;Yasmin Almeida Pinto;feminino;1945-06-24;77;885.738.285-01;Rosina Almeida Pinto
14487563;Gabrielle Rodrigues Santos;feminino;1938-12-13;83;264.219.232-67;Riane Salvador
14487895;Thiago Goncalves Pereira;masculino;1978-06-30;44;874.446.131-33;Cilene Goncalves Pereira
14487988;Giovana Cardoso Cavalcanti;feminino;1967-05-16;55;728.710.719-85;Graciele Cardoso Cavalcanti
14489356;Kauê Almeida Pinto;masculino;1959-08-29;62;801.107.630-25;Dirce Almeida Pinto
14490391;Samuel Cavalcanti Rocha;masculino;1940-08-12;81;530.862.202-79;Rosely Cavalcanti Rocha
14495636;Rafaela Barros Oliveira;feminino;1951-12-21;70;291.415.075-09;Antonieta Barros Oliveira
14495748;Gabriela Gomes Correia;feminino;1970-08-10;51;909.546.959-09;Maite Gomes Correia
14496245;Diogo Rocha Gomes;masculino;1989-10-31;32;169.509.214-70;Eleni Rocha Gomes
14496742;Luiza Silva Carvalho;feminino;1945-12-14;76;330.377.028-00;Goncala Novais
14497309;Nicolas Almeida Oliveira;masculino;1937-06-27;85;147.366.661-96;Lina Almeida Oliveira
14497726;Matheus Carvalho Cardoso;masculino;1991-10-12;30;991.797.444-00;Shirlene de Lourdes Pereira
14498120;Gustavo Azevedo Santos;masculino;1947-04-08;75;606.585.897-84;Hosana Azevedo Santos
14498863;Vitoria Correia Barbosa;feminino;1972-12-05;49;671.630.415-00;Kelli Correia Barbosa
14505252;Tânia Santos Melo;feminino;1984-08-19;37;787.223.939-60;Ivana Santos Melo
14505750;Rebeca Souza Carvalho;feminino;1997-06-16;25;760.430.323-41;Delci Souza Carvalho
14509422;Ryan Barbosa Oliveira;masculino;1950-02-01;72;382.531.027-20;Juraci Trevisan
14509810;Marina Cunha Barbosa;feminino;1969-11-14;52;123.502.531-47;Lucicleia Cunha Barbosa
14513859;Ryan Barros Barros;masculino;1986-09-07;35;302.821.614-06;Irene Barros Barros
14516006;Eduarda Lima Rocha;feminino;2001-03-12;21;579.417.683-05;Irma Lima Rocha
14516290;Gabrielly Castro Pereira;feminino;1974-07-14;48;207.644.260-01;Jaiane Castro Pereira
14516408;Vinicius Rodrigues Martins;masculino;1993-09-01;28;440.958.358-18;Mirtes Rodrigues Martins
14516486;Marcos Alves Pinto;masculino;1978-05-07;44;745.873.947-93;Antonio Alves Pinto
14516752;Ana Sousa Sousa;feminino;1969-01-26;53;281.559.217-78;Elisane Pompeu
14517365;Tomás Araujo Correia;masculino;2000-10-11;21;857.220.017-75;Damaris das Gracas Silva
14517418;Samuel Pereira Azevedo;masculino;1943-12-21;78;204.846.535-80;Marcilene Pereira Azevedo
14518307;Raissa Lima Fernandes;feminino;1999-02-15;23;351.421.724-69;Josicleide Lima Fernandes
14519521;Kai Pinto Sousa;masculino;1953-01-06;69;902.033.668-16;Mauricelia Navarro
14524294;Emily Fernandes Carvalho;feminino;2001-08-08;21;731.630.053-14;Denilza Pena
14525624;Kai Fernandes Cunha;masculino;1943-09-28;78;621.979.148-71;Alexandra Fernandes Cunha
14525830;Lara Fernandes Lima;feminino;1981-11-20;40;170.438.767-10;Jamille Fernandes Lima
14527908;Melissa Barbosa Cardoso;feminino;1990-08-20;31;786.910.955-04;Sheyla Barbosa Cardoso
14531235;Gabrielly Pereira Rodrigues;feminino;1972-05-21;50;209.387.737-63;Anita Pereira Rodrigues
14532684;Ágatha Alves Ferreira;feminino;1964-10-20;57;354.259.401-65;Evania Alves Ferreira
14533636;Clara Gomes Castro;feminino;1953-03-21;69;129.691.326-05;Dioneia Gomes Castro
14533695;Julia Pereira Sousa;feminino;1938-03-30;84;455.024.767-31;Suele Pereira Sousa
14544239;Luiza Gomes Fernandes;feminino;1936-11-05;85;932.522.414-39;Samela Flor
14550382;Felipe Martins Martins;masculino;1996-05-10;26;863.112.496-69;Juliana Ortega
14551711;Luan Martins Santos;masculino;1949-02-28;73;296.974.317-52;Jociane Martins Santos
14552408;Otávio Pinto Costa;masculino;1973-05-29;49;811.222.158-86;Grasiele Pinto Costa
14554206;Estevan Martins Sousa;masculino;1988-03-04;34;979.155.480-34;Geisiane Martins Sousa
14555402;Giovana Cavalcanti Rocha;feminino;1969-07-15;53;172.376.365-96;Aida Cavalcanti Rocha
14561812;Murilo Pereira Costa;masculino;1993-04-27;29;490.850.002-97;Izabelle Pereira Costa
14561998;Lucas Sousa Araujo;masculino;1983-08-05;39;640.298.893-60;Heloisa Sousa Araujo
14565731;Antônio Barbosa Martins;masculino;1949-05-22;73;726.009.323-48;Marciana Barbosa Martins
14566850;Marisa Cardoso Correia;feminino;1987-11-22;34;207.239.208-00;Cenira Cardoso Correia
14568583;Leonardo Barros Lima;masculino;1976-02-24;46;892.862.956-00;Ligia Barros Lima
14569056;Felipe Carvalho Araujo;masculino;1991-05-06;31;963.793.392-13;Perpetua Carvalho Araujo
14569249;Thaís Fernandes Pereira;feminino;1978-12-15;43;439.988.194-10;Jocelia Fernandes Pereira
14571015;Tomás Alves Barros;masculino;1939-07-22;83;998.766.163-74;Mirla Alves Barros
14571508;Marisa Ferreira Silva;feminino;1965-09-07;56;199.046.366-56;Franscisca Fialho
14578861;Rodrigo Martins Cardoso;masculino;1995-12-26;26;356.557.201-91;Raiza de Maria
14580165;Luiza Barbosa Cardoso;feminino;1995-02-28;27;498.970.089-93;Ireni Ribeiro dos Santos
14580223;Livia Goncalves Correia;feminino;1940-10-04;81;822.389.362-20;Karolina Goncalves Correia
14584066;Leonardo Araujo Carvalho;masculino;1986-02-11;36;317.088.959-14;Giulia Araujo Carvalho
14588734;Júlio Pinto Gomes;masculino;1955-05-30;67;471.138.517-70;Ediane Pinto Gomes
14590321;Kauan Alves Ribeiro;masculino;1954-01-17;68;270.081.140-28;Roselita Alves Ribeiro
14590436;Tomás Martins Gomes;masculino;1962-04-24;60;698.115.175-84;Davila Becker
14590982;Rafael Goncalves Barbosa;masculino;1976-04-14;46;882.697.361-04;Danila Goncalves Barbosa
14592899;Murilo Martins Cunha;masculino;1954-08-16;67;204.391.809-53;Isamara Martins Cunha
14593105;Alice Lima Rodrigues;feminino;1948-07-27;74;535.941.403-00;Carla Simas
14593890;Kauê Sousa Correia;masculino;1968-12-27;53;644.381.640-44;Celeste Sousa Correia
14593918;Anna Almeida Barros;feminino;1991-12-22;30;816.446.863-09;Cida Almeida Barros
14595391;Diego Gomes Carvalho;masculino;1974-08-20;47;559.085.093-29;Noemia Gomes Carvalho
14597964;Ana Barbosa Silva;feminino;1942-11-29;79;634.070.856-05;Andria Neres
14597990;Murilo Correia Pereira;masculino;1989-04-05;33;127.619.813-24;Edina Correia Pereira
14599435;Ryan Barbosa Ferreira;masculino;1976-08-22;45;198.072.848-80;Aguida Barbosa Ferreira
14600031;Nicolas Pereira Cunha;masculino;1978-07-30;44;409.022.006-82;Glaci Paschoal
14600671;Davi Souza Araujo;masculino;1981-01-04;41;388.103.020-44;Sirleide Souza Araujo
14600687;Amanda Silva Oliveira;feminino;1956-11-22;65;752.058.919-63;Leonor Silva Oliveira
14603269;Ana Carvalho Oliveira;feminino;1946-11-16;75;511.769.776-60;Kauani Carvalho Oliveira
14603431;Beatriz Barbosa Silva;feminino;1991-08-26;30;153.827.297-00;Vanusia Modesto
14605942;Júlia Ribeiro Barros;feminino;1988-01-02;34;652.516.458-30;Raiza Ribeiro Barros
14609947;Isabela Souza Carvalho;feminino;1941-12-07;80;865.300.100-09;Lorane Souza Carvalho
14610754;Júlia Silva Castro;feminino;1988-12-05;33;911.751.018-00;Neci Silva Castro
14614548;Isabela Rocha Lima;feminino;1984-03-24;38;464.874.948-01;Iasmim Rocha Lima
14616478;Bruno Azevedo Araujo;masculino;1988-08-13;33;633.675.850-84;Adenir Azevedo Araujo
14618413;Bruno Alves Rocha;masculino;1944-07-09;78;106.989.406-01;Wiliane Leme
14618665;Beatrice Correia Barros;feminino;1962-07-08;60;192.940.960-50;Railda Correia Barros
14620109;Erick Costa Oliveira;masculino;1985-10-05;36;365.797.844-58;Emile Costa Oliveira
14622612;Cauã Cunha Almeida;masculino;1942-04-10;80;739.036.414-99;Roselaine Cunha Almeida
14623560;Vitória Barbosa Carvalho;feminino;1975-11-27;46;421.752.865-50;Cleria Barbosa Carvalho
14625382;Douglas Lima Melo;masculino;1997-10-14;24;644.828.690-07;Rosania Lima Melo
14626413;Yasmin Correia Barros;feminino;1942-12-04;79;728.641.103-93;Daiani Correia Barros
14628528;Giovanna Correia Ribeiro;feminino;1978-12-10;43;169.886.650-05;Silvina Correia Ribeiro
14630339;Miguel Araujo Silva;masculino;1973-08-21;48;131.562.809-09;Taiane Araujo Silva
14632539;Júlio Sousa Cardoso;masculino;1978-08-05;44;856.343.252-42;Ivania Carmo
14633691;Nicole Silva Castro;feminino;1975-04-26;47;178.588.162-09;Juliete Silva Castro
14634960;Kauã Castro Cardoso;masculino;1984-10-06;37;365.339.319-11;Licia Castro Cardoso
14635032;Maria Cardoso Pereira;feminino;1987-04-05;35;769.714.820-00;Kauane Cardoso Pereira
14641046;Vinicius Pereira Gomes;masculino;2001-10-06;20;470.996.910-82;Jucelina Nunes da Silva
14642471;Samuel Correia Melo;masculino;1940-07-01;82;910.047.119-48;Marileia Correia Melo
14645312;Eduarda Sousa Rocha;feminino;1993-11-10;28;603.600.230-02;Crislane Sousa Rocha
14645501;Evelyn Sousa Martins;feminino;1979-12-07;42;492.458.317-01;Stephanie Sousa Martins
14645906;Ryan Dias Melo;masculino;1938-07-11;84;947.572.259-97;Ingrede Dias Melo
14646860;Gabriel Carvalho Barros;masculino;1942-05-03;80;986.534.845-40;Sidneia Carvalho Barros
14647374;Aline Fernandes Souza;feminino;1983-09-21;38;651.621.199-03;Nelsa Fernandes Souza
14647787;Kauã Fernandes Carvalho;masculino;1974-07-06;48;764.607.493-45;Cailane Fernandes Carvalho
14649573;Laura Ferreira Cardoso;feminino;1992-05-16;30;537.329.806-93;Neli Ferreira Cardoso
14650439;Martin Barros Costa;masculino;1995-06-08;27;405.504.847-52;Aurelia Barros Costa
14650846;Ágatha Cunha Barros;feminino;1961-01-18;61;768.078.319-51;Susi Cunha Barros
14654795;Diego Pinto Cardoso;masculino;1962-09-02;59;743.387.714-29;Leonilde Pinto Cardoso
14659022;Larissa Cavalcanti Barbosa;feminino;1996-04-05;26;494.347.502-70;Rosalia Cavalcanti Barbosa
14659173;Murilo Carvalho Lima;masculino;1986-12-13;35;860.329.413-53;Tamiris Carvalho Lima
14659939;Nicole Cardoso Correia;feminino;2002-04-23;20;693.056.696-97;Rosimeire Cardoso Correia
14668169;Leila Araujo Castro;feminino;1992-06-19;30;750.320.410-92;Adrieli Schmitz
14669123;Carla Sousa Cunha;feminino;1983-12-15;38;743.213.568-14;Tailane Sousa Cunha
14669807;Caio Santos Costa;masculino;1993-08-14;28;714.527.557-01;Mateus Santos Costa
14671496;Arthur Pereira Rocha;masculino;1941-03-18;81;373.446.724-13;Araci Prates
14672132;Anna Goncalves Pereira;feminino;1982-04-29;40;567.022.867-75;Olivia Goncalves Pereira
14672246;Sofia Goncalves Oliveira;feminino;1982-10-17;39;306.437.018-93;Maurina Lemos
14672951;Diego Pereira Souza;masculino;1956-05-20;66;203.622.836-48;Casia Pereira Souza
14673063;Ágatha Goncalves Ribeiro;feminino;1943-05-29;79;178.088.913-55;Girlene Goncalves Ribeiro
14677709;Rebeca Goncalves Goncalves;feminino;2003-02-01;19;511.885.975-15;Valdivina Goncalves Goncalves
14678573;Mariana Almeida Pereira;feminino;1975-10-04;46;542.918.029-78;Tatiana Almeida Pereira
14681246;Beatriz Silva Barros;feminino;1941-12-26;80;269.390.849-32;Francislaine Silva Barros
14681588;Giovanna Pereira Oliveira;feminino;1956-12-04;65;383.248.910-05;Adelaide Pereira Oliveira
14683894;Kauã Goncalves Cavalcanti;masculino;1990-08-27;31;841.306.261-67;Thamara Goncalves Cavalcanti
14686832;Renan Melo Almeida;masculino;1942-03-28;80;559.147.485-34;Josilene Melo Almeida
14693940;Rafaela Rocha Rodrigues;feminino;1959-02-15;63;261.373.312-88;Edileuza Rocha Rodrigues
14696205;Douglas Cardoso Goncalves;masculino;1978-10-13;43;925.660.050-10;Alana Cardoso Goncalves
14696881;Fábio Castro Pinto;masculino;2002-09-17;19;274.530.616-28;Bruna Castro Pinto
14699794;Breno Melo Gomes;masculino;1976-05-31;46;943.234.883-00;Sayonara Melo Gomes
14704817;Gabriela Alves Almeida;feminino;1979-12-05;42;270.384.915-04;Crislaine Alves Almeida
14705831;Aline Alves Ribeiro;feminino;1968-01-30;54;739.025.233-28;Sayonara Alves Ribeiro
14707882;Livia Rodrigues Souza;feminino;1941-12-17;80;928.429.141-04;Dafne Rodrigues Souza
14711365;Matheus Ribeiro Sousa;masculino;1978-01-02;44;564.976.085-32;Silviane Ribeiro Sousa
14713164;Leonor Lima Rocha;feminino;1962-09-03;59;689.315.820-30;Laise Lima Rocha
14713848;Gustavo Oliveira Barbosa;masculino;1953-11-09;68;545.784.661-08;Elielma Oliveira Barbosa
14713901;Renan Cardoso Oliveira;masculino;1985-09-27;36;446.874.193-72;Alesandra Sena
14718745;Marcos Pereira Pinto;masculino;1979-05-06;43;674.836.996-71;Ema Pereira Pinto
14726261;Diogo Rodrigues Oliveira;masculino;1969-05-18;53;240.596.014-11;Mariangela Rodrigues Oliveira
14727194;Letícia Fernandes Barbosa;feminino;1978-10-16;43;723.340.322-80;Auzira Fernandes Barbosa
14728220;Murilo Alves Martins;masculino;1967-09-14;54;281.982.580-00;Elizabeth Neris
14731390;Sarah Gomes Silva;feminino;1975-06-20;47;682.629.112-61;Leandra Inacio
14735188;Danilo Almeida Martins;masculino;1953-10-26;68;656.623.309-13;Leonardo Almeida Martins
14736783;Carla Silva Ribeiro;feminino;1959-06-05;63;425.867.855-41;Lelia Petry
14736915;Yasmin Correia Pereira;feminino;1940-05-17;82;167.063.537-60;Delma Correia Pereira
14738104;Enzo Goncalves Cunha;masculino;1990-01-29;32;848.636.606-26;Luis Goncalves Cunha
14739230;Luiza Cardoso Araujo;feminino;1953-09-01;68;339.512.412-68;Mabel Cardoso Araujo
14739479;Luis Correia Martins;masculino;2000-01-29;22;892.344.716-10;Leidiane Falcao
14740425;Diogo Azevedo Sousa;masculino;1937-02-16;85;307.166.369-21;Gesica Azevedo Sousa
14740874;Daniel Pereira Santos;masculino;1959-01-04;63;275.901.108-92;Ariadne Pereira Santos
14745238;Bianca Castro Almeida;feminino;1967-01-28;55;300.369.008-69;Mauricelia Castro Almeida
